alert_id,entity_name,severity,category,asset_type,created_time,closed_time,closure_duration_minutes,escalated,status,investigation_notes
ALT00149,Continental Banking Corp,Medium,Unauthorized Access,IoT Device,2026-05-12 03:22:00,2026-05-12 03:26:00,4,No,Closed,False positive.
ALT00211,Eastern Water Utility,Low,Data Exfiltration Attempt,Server,2026-05-12 17:06:00,2026-05-12 19:52:00,166,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00495,Himalayan Healthcare Network,Critical,Phishing,Cloud Workload,2026-05-13 08:24:00,2026-05-13 13:51:00,327,Yes,Closed,Closed as per standard procedure.
ALT00470,Himalayan Healthcare Network,High,Data Exfiltration Attempt,Database,2026-05-13 11:32:00,2026-05-13 13:54:00,142,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00402,Fortis Defense Systems,Low,Insider Threat Indicator,Endpoint,2026-05-13 11:52:00,2026-05-13 12:55:00,63,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00619,Jupiter Aviation Control,Medium,Malware,Endpoint,2026-05-14 03:28:00,2026-05-14 08:23:00,295,No,Closed,Reviewed and closed.
ALT00506,Himalayan Healthcare Network,Critical,Misconfiguration,Cloud Workload,2026-05-14 13:23:00,2026-05-14 19:02:00,339,Yes,Closed,Closed as per standard procedure.
ALT00056,Apex Power Grid Ltd,Low,Data Exfiltration Attempt,Server,2026-05-14 15:40:00,2026-05-14 18:36:00,176,Yes,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00562,Indus Financial Services,Medium,Misconfiguration,Network Device,2026-05-14 21:13:00,2026-05-14 21:16:00,3,No,Closed,Reviewed and closed.
ALT00636,Jupiter Aviation Control,Medium,Insider Threat Indicator,Endpoint,2026-05-14 23:40:00,2026-05-15 02:09:00,149,No,Closed,Reviewed and closed.
ALT00546,Indus Financial Services,Low,Phishing,Server,2026-05-15 02:06:00,2026-05-15 02:10:00,4,No,Closed,No further action required.
ALT00202,Eastern Water Utility,Medium,DDoS,Server,2026-05-15 13:49:00,2026-05-15 15:23:00,94,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00403,Fortis Defense Systems,Low,Insider Threat Indicator,Endpoint,2026-05-15 18:01:00,2026-05-15 19:00:00,59,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00223,Eastern Water Utility,Medium,Insider Threat Indicator,Database,2026-05-15 20:46:00,2026-05-15 22:31:00,105,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00335,Fortis Defense Systems,Critical,Phishing,Database,2026-05-16 00:23:00,2026-05-16 09:43:00,560,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00277,Fortis Defense Systems,Low,Insider Threat Indicator,IoT Device,2026-05-16 01:14:00,2026-05-16 05:47:00,273,Yes,Closed,False positive.
ALT00013,Apex Power Grid Ltd,Critical,Malware,IoT Device,2026-05-16 08:35:00,2026-05-16 16:44:00,489,Yes,Closed,False positive.
ALT00157,Continental Banking Corp,Critical,Unauthorized Access,Network Device,2026-05-16 16:12:00,2026-05-16 16:14:00,2,No,Closed,No further action required.
ALT00118,Continental Banking Corp,Low,Phishing,Network Device,2026-05-16 16:58:00,2026-05-16 17:02:00,4,Yes,Closed,False positive.
ALT00306,Fortis Defense Systems,Medium,DDoS,Database,2026-05-16 20:20:00,2026-05-16 21:48:00,88,No,Closed,No further action required.
ALT00475,Himalayan Healthcare Network,High,Malware,IoT Device,2026-05-17 00:41:00,2026-05-17 07:40:00,419,Yes,Closed,False positive.
ALT00295,Fortis Defense Systems,Critical,Misconfiguration,Database,2026-05-17 16:59:00,2026-05-17 23:37:00,398,Yes,Closed,Reviewed and closed.
ALT00152,Continental Banking Corp,Medium,Insider Threat Indicator,IoT Device,2026-05-17 22:14:00,2026-05-17 22:17:00,3,No,Closed,Reviewed and closed.
ALT00005,Apex Power Grid Ltd,Medium,DDoS,Network Device,2026-05-18 03:59:00,2026-05-18 07:34:00,215,No,Closed,Reviewed and closed.
ALT00314,Fortis Defense Systems,High,DDoS,Endpoint,2026-05-19 01:48:00,2026-05-19 07:25:00,337,Yes,Closed,No further action required.
ALT00249,Fortis Defense Systems,Critical,Data Exfiltration Attempt,Server,2026-05-19 01:59:00,2026-05-19 06:25:00,266,Yes,Closed,Closed as per standard procedure.
ALT00022,Apex Power Grid Ltd,Critical,DDoS,Cloud Workload,2026-05-19 04:46:00,2026-05-19 10:48:00,362,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00592,Jupiter Aviation Control,Low,Misconfiguration,Endpoint,2026-05-19 18:09:00,2026-05-19 19:57:00,108,Yes,Closed,Closed as per standard procedure.
ALT00019,Apex Power Grid Ltd,Low,Unauthorized Access,Database,2026-05-19 23:44:00,2026-05-20 03:25:00,221,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00038,Apex Power Grid Ltd,Medium,DDoS,Endpoint,2026-05-20 01:53:00,2026-05-20 06:03:00,250,Yes,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00191,Eastern Water Utility,Low,Unauthorized Access,IoT Device,2026-05-20 09:20:00,2026-05-20 12:21:00,181,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00269,Fortis Defense Systems,Critical,DDoS,IoT Device,2026-05-20 15:11:00,2026-05-20 17:41:00,150,Yes,Closed,Reviewed and closed.
ALT00560,Indus Financial Services,Low,Insider Threat Indicator,Network Device,2026-05-20 15:11:00,2026-05-20 15:15:00,4,No,Closed,Reviewed and closed.
ALT00278,Fortis Defense Systems,Low,Insider Threat Indicator,Network Device,2026-05-20 18:42:00,2026-05-20 19:20:00,38,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00127,Continental Banking Corp,Low,Unauthorized Access,Endpoint,2026-05-20 20:22:00,2026-05-20 20:23:00,1,Yes,Closed,Closed as per standard procedure.
ALT00384,Fortis Defense Systems,Medium,DDoS,Database,2026-05-21 02:21:00,2026-05-21 03:06:00,45,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00629,Jupiter Aviation Control,Medium,Insider Threat Indicator,Endpoint,2026-05-21 08:39:00,2026-05-21 09:34:00,55,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00217,Eastern Water Utility,Critical,Misconfiguration,Cloud Workload,2026-05-21 08:52:00,2026-05-21 11:52:00,180,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00553,Indus Financial Services,Medium,DDoS,Database,2026-05-21 11:12:00,2026-05-21 11:16:00,4,No,Closed,Closed as per standard procedure.
ALT00055,Apex Power Grid Ltd,Low,Insider Threat Indicator,Database,2026-05-21 14:57:00,2026-05-21 19:17:00,260,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00601,Jupiter Aviation Control,High,Phishing,IoT Device,2026-05-21 15:39:00,2026-05-21 23:36:00,477,Yes,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00563,Indus Financial Services,Low,Misconfiguration,Network Device,2026-05-21 16:07:00,2026-05-21 16:09:00,2,No,Closed,Reviewed and closed.
ALT00448,Ganga Oil & Gas,High,Malware,Endpoint,2026-05-21 16:23:00,2026-05-21 22:35:00,372,Yes,Closed,Closed as per standard procedure.
ALT00443,Ganga Oil & Gas,Medium,Phishing,Server,2026-05-21 20:24:00,2026-05-22 00:49:00,265,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00097,Bharat Telecom Networks,Low,Insider Threat Indicator,Server,2026-05-22 13:05:00,2026-05-22 17:31:00,266,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00455,Ganga Oil & Gas,Low,DDoS,IoT Device,2026-05-22 20:13:00,2026-05-22 23:11:00,178,No,Closed,No further action required.
ALT00074,Bharat Telecom Networks,Critical,Malware,Endpoint,2026-05-23 00:33:00,2026-05-23 08:41:00,488,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00620,Jupiter Aviation Control,High,Malware,Endpoint,2026-05-23 12:33:00,2026-05-23 17:02:00,269,Yes,Closed,False positive.
ALT00568,Indus Financial Services,Low,Data Exfiltration Attempt,IoT Device,2026-05-23 20:48:00,2026-05-23 20:50:00,2,No,Closed,Closed as per standard procedure.
ALT00581,Indus Financial Services,Medium,Malware,IoT Device,2026-05-23 23:35:00,2026-05-23 23:38:00,3,No,Closed,Closed as per standard procedure.
ALT00415,Ganga Oil & Gas,Critical,Misconfiguration,Server,2026-05-24 05:43:00,2026-05-24 09:36:00,233,Yes,Closed,False positive.
ALT00311,Fortis Defense Systems,Medium,Misconfiguration,Database,2026-05-24 16:41:00,2026-05-24 20:43:00,242,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00468,Himalayan Healthcare Network,Low,Unauthorized Access,Database,2026-05-24 20:00:00,2026-05-24 22:33:00,153,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00410,Ganga Oil & Gas,Medium,Unauthorized Access,IoT Device,2026-05-24 20:38:00,2026-05-24 22:03:00,85,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00207,Eastern Water Utility,Critical,Malware,Server,2026-05-25 01:52:00,2026-05-25 09:20:00,448,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00245,Fortis Defense Systems,High,DDoS,Endpoint,2026-05-25 03:03:00,2026-05-25 09:56:00,413,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00221,Eastern Water Utility,High,Unauthorized Access,Network Device,2026-05-25 09:30:00,2026-05-25 17:14:00,464,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00371,Fortis Defense Systems,Medium,Phishing,Database,2026-05-26 18:09:00,2026-05-26 21:17:00,188,Yes,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00534,Indus Financial Services,High,Insider Threat Indicator,Server,2026-05-27 04:36:00,2026-05-27 04:39:00,3,No,Closed,Closed as per standard procedure.
ALT00392,Fortis Defense Systems,Low,Data Exfiltration Attempt,IoT Device,2026-05-27 07:30:00,2026-05-27 08:17:00,47,No,Closed,No further action required.
ALT00208,Eastern Water Utility,Medium,Data Exfiltration Attempt,IoT Device,2026-05-27 13:39:00,2026-05-27 16:37:00,178,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00576,Indus Financial Services,Medium,Data Exfiltration Attempt,Cloud Workload,2026-05-27 20:53:00,2026-05-27 20:56:00,3,No,Closed,No further action required.
ALT00344,Fortis Defense Systems,Low,Misconfiguration,Cloud Workload,2026-05-27 21:46:00,2026-05-27 22:17:00,31,Yes,Closed,No further action required.
ALT00091,Bharat Telecom Networks,High,Data Exfiltration Attempt,Cloud Workload,2026-05-28 01:48:00,2026-05-28 09:21:00,453,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00305,Fortis Defense Systems,Critical,Phishing,Network Device,2026-05-28 03:51:00,2026-05-28 08:37:00,286,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00420,Ganga Oil & Gas,High,Insider Threat Indicator,Server,2026-05-28 05:31:00,2026-05-28 08:37:00,186,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00474,Himalayan Healthcare Network,Low,Data Exfiltration Attempt,Database,2026-05-28 07:58:00,2026-05-28 11:55:00,237,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00509,Himalayan Healthcare Network,Medium,Data Exfiltration Attempt,IoT Device,2026-05-28 16:07:00,2026-05-28 18:22:00,135,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00256,Fortis Defense Systems,High,Unauthorized Access,Endpoint,2026-05-28 19:49:00,2026-05-29 00:23:00,274,No,Closed,No further action required.
ALT00082,Bharat Telecom Networks,Low,Phishing,Cloud Workload,2026-05-28 20:43:00,2026-05-28 23:48:00,185,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00067,Bharat Telecom Networks,Critical,Data Exfiltration Attempt,IoT Device,2026-05-28 21:58:00,2026-05-29 01:39:00,221,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00353,Fortis Defense Systems,Low,Insider Threat Indicator,Database,2026-05-29 03:32:00,2026-05-29 04:40:00,68,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00488,Himalayan Healthcare Network,High,Phishing,Server,2026-05-29 18:25:00,2026-05-30 01:07:00,402,Yes,Closed,Closed as per standard procedure.
ALT00565,Indus Financial Services,High,Malware,Server,2026-05-30 03:25:00,2026-05-30 03:29:00,4,No,Closed,No further action required.
ALT00502,Himalayan Healthcare Network,High,Unauthorized Access,Endpoint,2026-05-30 05:39:00,2026-05-30 13:49:00,490,Yes,Closed,Reviewed and closed.
ALT00368,Fortis Defense Systems,Low,Misconfiguration,Endpoint,2026-05-30 07:10:00,2026-05-30 09:56:00,166,No,Closed,Reviewed and closed.
ALT00121,Continental Banking Corp,Medium,Unauthorized Access,Server,2026-05-30 12:52:00,2026-05-30 12:54:00,2,No,Closed,False positive.
ALT00011,Apex Power Grid Ltd,Medium,Unauthorized Access,Endpoint,2026-05-30 13:57:00,2026-05-30 15:37:00,100,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00361,Fortis Defense Systems,Critical,Malware,Server,2026-05-30 18:16:00,2026-05-30 20:49:00,153,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00523,Himalayan Healthcare Network,Low,Malware,Database,2026-05-31 00:30:00,2026-05-31 02:52:00,142,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00519,Himalayan Healthcare Network,Low,Misconfiguration,Server,2026-05-31 06:33:00,2026-05-31 07:49:00,76,No,Closed,False positive.
ALT00391,Fortis Defense Systems,Low,Data Exfiltration Attempt,Cloud Workload,2026-05-31 07:35:00,2026-05-31 11:39:00,244,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00112,Bharat Telecom Networks,Critical,Misconfiguration,Network Device,2026-05-31 09:40:00,2026-05-31 15:33:00,353,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00132,Continental Banking Corp,Low,Malware,Endpoint,2026-05-31 10:01:00,2026-05-31 10:05:00,4,No,Closed,Reviewed and closed.
ALT00002,Apex Power Grid Ltd,Low,Phishing,Endpoint,2026-06-01 13:02:00,2026-06-01 17:50:00,288,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00304,Fortis Defense Systems,Low,Phishing,Endpoint,2026-06-01 13:24:00,2026-06-01 16:16:00,172,No,Closed,Reviewed and closed.
ALT00549,Indus Financial Services,Medium,Misconfiguration,Cloud Workload,2026-06-01 19:29:00,2026-06-01 19:33:00,4,No,Closed,False positive.
ALT00516,Himalayan Healthcare Network,High,Misconfiguration,Database,2026-06-02 01:49:00,2026-06-02 07:33:00,344,Yes,Closed,False positive.
ALT00171,Continental Banking Corp,Low,Insider Threat Indicator,IoT Device,2026-06-02 12:09:00,2026-06-02 12:11:00,2,No,Closed,Reviewed and closed.
ALT00182,Delta Rail Systems,Medium,DDoS,Endpoint,2026-06-02 17:01:00,2026-06-02 18:44:00,103,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00088,Bharat Telecom Networks,Medium,Unauthorized Access,Database,2026-06-02 23:52:00,2026-06-03 01:25:00,93,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00408,Ganga Oil & Gas,Low,Insider Threat Indicator,Network Device,2026-06-03 00:14:00,2026-06-03 03:04:00,170,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00066,Bharat Telecom Networks,High,Insider Threat Indicator,Endpoint,2026-06-05 19:47:00,2026-06-06 00:26:00,279,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00083,Bharat Telecom Networks,Medium,Insider Threat Indicator,Cloud Workload,2026-06-05 19:50:00,2026-06-05 23:34:00,224,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00144,Continental Banking Corp,High,Malware,Endpoint,2026-06-05 21:53:00,2026-06-05 21:56:00,3,No,Closed,False positive.
ALT00577,Indus Financial Services,Low,Phishing,IoT Device,2026-06-05 22:04:00,2026-06-05 22:08:00,4,Yes,Closed,Reviewed and closed.
ALT00438,Ganga Oil & Gas,High,Insider Threat Indicator,IoT Device,2026-06-06 00:55:00,2026-06-06 10:31:00,576,Yes,Closed,Reviewed and closed.
ALT00122,Continental Banking Corp,Low,Insider Threat Indicator,Database,2026-06-06 07:41:00,2026-06-06 07:44:00,3,No,Closed,Reviewed and closed.
ALT00574,Indus Financial Services,Medium,Unauthorized Access,Server,2026-06-06 09:20:00,2026-06-06 09:21:00,1,No,Closed,Reviewed and closed.
ALT00220,Eastern Water Utility,Medium,DDoS,IoT Device,2026-06-06 10:10:00,2026-06-06 13:13:00,183,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00579,Indus Financial Services,Low,Malware,Network Device,2026-06-07 08:33:00,2026-06-07 08:34:00,1,Yes,Closed,Reviewed and closed.
ALT00541,Indus Financial Services,Medium,Phishing,Endpoint,2026-06-07 09:29:00,2026-06-07 09:32:00,3,No,Closed,Closed as per standard procedure.
ALT00598,Jupiter Aviation Control,Low,Malware,Endpoint,2026-06-07 14:39:00,2026-06-07 16:51:00,132,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00617,Jupiter Aviation Control,Low,Data Exfiltration Attempt,Endpoint,2026-06-07 15:44:00,2026-06-07 19:52:00,248,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00071,Bharat Telecom Networks,Medium,Data Exfiltration Attempt,IoT Device,2026-06-07 17:49:00,2026-06-07 20:36:00,167,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00107,Bharat Telecom Networks,Medium,Unauthorized Access,Endpoint,2026-06-08 02:15:00,2026-06-08 03:31:00,76,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00110,Bharat Telecom Networks,Medium,DDoS,Endpoint,2026-06-08 21:15:00,2026-06-08 23:43:00,148,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00065,Apex Power Grid Ltd,Low,Misconfiguration,Server,2026-06-09 04:15:00,2026-06-09 06:36:00,141,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00349,Fortis Defense Systems,Medium,Data Exfiltration Attempt,Endpoint,2026-06-09 07:29:00,2026-06-09 10:04:00,155,Yes,Closed,Reviewed and closed.
ALT00095,Bharat Telecom Networks,Medium,Malware,Endpoint,2026-06-09 15:40:00,2026-06-09 18:26:00,166,No,Closed,Closed as per standard procedure.
ALT00061,Apex Power Grid Ltd,Critical,DDoS,Cloud Workload,2026-06-09 17:01:00,2026-06-10 00:40:00,459,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00303,Fortis Defense Systems,Medium,Data Exfiltration Attempt,Database,2026-06-11 05:11:00,2026-06-11 05:55:00,44,No,Closed,Closed as per standard procedure.
ALT00478,Himalayan Healthcare Network,High,Insider Threat Indicator,IoT Device,2026-06-12 04:19:00,2026-06-12 11:50:00,451,Yes,Closed,No further action required.
ALT00092,Bharat Telecom Networks,Medium,Data Exfiltration Attempt,Network Device,2026-06-12 15:05:00,2026-06-12 18:19:00,194,No,Closed,False positive.
ALT00426,Ganga Oil & Gas,Medium,Malware,Cloud Workload,2026-06-13 08:49:00,2026-06-13 09:43:00,54,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00411,Ganga Oil & Gas,Low,Misconfiguration,IoT Device,2026-06-13 10:55:00,2026-06-13 13:57:00,182,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00378,Fortis Defense Systems,Critical,Phishing,Network Device,2026-06-13 18:06:00,2026-06-14 02:27:00,501,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00014,Apex Power Grid Ltd,Low,Phishing,Database,2026-06-14 10:07:00,2026-06-14 10:38:00,31,No,Closed,False positive.
ALT00330,Fortis Defense Systems,Low,DDoS,Server,2026-06-14 21:09:00,2026-06-14 23:03:00,114,No,Closed,No further action required.
ALT00162,Continental Banking Corp,Medium,Data Exfiltration Attempt,Database,2026-06-15 02:39:00,2026-06-15 02:40:00,1,No,Closed,No further action required.
ALT00261,Fortis Defense Systems,Medium,Unauthorized Access,Server,2026-06-15 02:59:00,2026-06-15 05:06:00,127,Yes,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00482,Himalayan Healthcare Network,Low,Malware,Network Device,2026-06-15 17:04:00,2026-06-15 18:24:00,80,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00460,Himalayan Healthcare Network,Low,Insider Threat Indicator,IoT Device,2026-06-15 17:24:00,2026-06-15 20:21:00,177,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00456,Ganga Oil & Gas,Medium,Misconfiguration,Network Device,2026-06-16 05:32:00,2026-06-16 07:01:00,89,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00407,Ganga Oil & Gas,Low,Insider Threat Indicator,IoT Device,2026-06-16 13:32:00,2026-06-16 14:06:00,34,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00489,Himalayan Healthcare Network,Medium,Insider Threat Indicator,Cloud Workload,2026-06-17 04:23:00,2026-06-17 07:21:00,178,Yes,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00230,Eastern Water Utility,Medium,Phishing,Cloud Workload,2026-06-17 08:47:00,2026-06-17 11:35:00,168,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00251,Fortis Defense Systems,Low,DDoS,Database,2026-06-17 11:07:00,2026-06-17 16:07:00,300,Yes,Closed,Reviewed and closed.
ALT00241,Fortis Defense Systems,Low,Misconfiguration,Server,2026-06-17 11:44:00,2026-06-17 16:12:00,268,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00611,Jupiter Aviation Control,Low,Malware,Cloud Workload,2026-06-17 18:58:00,2026-06-17 20:28:00,90,Yes,Closed,No further action required.
ALT00591,Jupiter Aviation Control,Low,Insider Threat Indicator,IoT Device,2026-06-17 19:59:00,2026-06-17 23:44:00,225,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00275,Fortis Defense Systems,Low,Data Exfiltration Attempt,Database,2026-06-17 20:48:00,2026-06-18 00:31:00,223,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00134,Continental Banking Corp,Medium,Malware,Server,2026-06-18 16:19:00,2026-06-18 16:23:00,4,No,Closed,Closed as per standard procedure.
ALT00573,Indus Financial Services,Medium,DDoS,IoT Device,2026-06-18 17:52:00,2026-06-18 17:56:00,4,No,Closed,No further action required.
ALT00451,Ganga Oil & Gas,Low,Data Exfiltration Attempt,Server,2026-06-18 18:32:00,2026-06-18 19:26:00,54,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00185,Eastern Water Utility,High,Misconfiguration,Network Device,2026-06-18 20:06:00,2026-06-18 23:14:00,188,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00006,Apex Power Grid Ltd,Low,Malware,Endpoint,2026-06-19 07:49:00,2026-06-19 09:10:00,81,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00387,Fortis Defense Systems,Medium,Malware,Server,2026-06-19 20:38:00,2026-06-19 22:53:00,135,Yes,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00111,Bharat Telecom Networks,High,Unauthorized Access,IoT Device,2026-06-20 00:57:00,2026-06-20 07:36:00,399,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00564,Indus Financial Services,Low,Data Exfiltration Attempt,Network Device,2026-06-20 06:07:00,2026-06-20 06:08:00,1,No,Closed,False positive.
ALT00199,Eastern Water Utility,Low,DDoS,Network Device,2026-06-20 11:45:00,2026-06-20 14:48:00,183,No,Closed,No further action required.
ALT00034,Apex Power Grid Ltd,Critical,Malware,Endpoint,2026-06-20 17:19:00,2026-06-20 21:34:00,255,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00270,Fortis Defense Systems,Low,Phishing,IoT Device,2026-06-21 01:48:00,2026-06-21 04:16:00,148,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00141,Continental Banking Corp,Medium,Misconfiguration,Database,2026-06-21 03:26:00,2026-06-21 03:27:00,1,Yes,Closed,False positive.
ALT00440,Ganga Oil & Gas,Medium,Misconfiguration,Cloud Workload,2026-06-21 10:33:00,2026-06-21 11:51:00,78,No,Closed,Closed as per standard procedure.
ALT00414,Ganga Oil & Gas,Low,Phishing,IoT Device,2026-06-21 11:32:00,2026-06-21 13:34:00,122,Yes,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00148,Continental Banking Corp,Medium,Data Exfiltration Attempt,Database,2026-06-22 02:17:00,2026-06-22 02:21:00,4,No,Closed,No further action required.
ALT00051,Apex Power Grid Ltd,High,Phishing,Server,2026-06-22 09:14:00,2026-06-22 11:37:00,143,Yes,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00106,Bharat Telecom Networks,Critical,Misconfiguration,IoT Device,2026-06-22 17:24:00,2026-06-23 02:58:00,574,No,Closed,Reviewed and closed.
ALT00307,Fortis Defense Systems,Low,DDoS,Cloud Workload,2026-06-22 22:51:00,2026-06-23 00:04:00,73,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00457,Ganga Oil & Gas,High,Unauthorized Access,Database,2026-06-22 23:57:00,2026-06-23 08:50:00,533,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00320,Fortis Defense Systems,Low,Misconfiguration,Network Device,2026-06-23 12:31:00,2026-06-23 16:33:00,242,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00195,Eastern Water Utility,Medium,Insider Threat Indicator,Server,2026-06-23 14:23:00,2026-06-23 16:03:00,100,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00048,Apex Power Grid Ltd,Low,DDoS,Network Device,2026-06-23 23:57:00,2026-06-24 03:54:00,237,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
