alert_id,entity_name,severity,created_time,closed_time,escalated,investigation_notes,asset_type
ALT002473,Eastern Grid Utility,low,2026-03-18 06:51:11,2026-03-18 10:00:16,no,Reset credentials for kiyer as precaution; no evidence of compromise. Added to suppression list after approval.,Database
ALT004051,Malabar Gas Pipelines,low,2026-04-26 09:25:10,2026-04-26 12:07:42,no,Coordinated with network team; ACL change on HOST-3458 explains traffic shift. Root cause documented in case notes.,Server
ALT004064,Malabar Gas Pipelines,low,2026-04-24 14:33:50,2026-04-24 16:47:24,no,Queried SIEM for related events across 24h window; no corroborating activity found. Handed to IR team for deeper review.,Identity Provider
ALT001428,Arcadia Defence Systems,low,2026-05-16 09:13:54,2026-05-16 13:26:39,no,Coordinated with network team; ACL change on HOST-9590 explains traffic shift. Added to suppression list after approval.,Database
ALT001514,Konkan Maritime Ltd,low,2026-06-22 00:39:39,2026-06-22 11:39:13,no,Cross-referenced with change management ticket CHG-41013; scheduled maintenance window. Closed as benign positive.,Server
ALT001573,Konkan Maritime Ltd,high,2026-01-21 10:13:23,2026-01-21 21:24:08,yes,Reviewed EDR telemetry timeline; parent process traced to legitimate installer. Ticket closed with owner sign-off.,Server
ALT003833,Lakshmi Insurance Group,low,2026-04-19 13:33:30,2026-04-19 18:18:59,no,Coordinated with network team; ACL change on HOST-7570 explains traffic shift.,Network Device
ALT002667,Eastern Grid Utility,medium,2026-02-21 07:41:52,2026-02-21 13:15:45,no,Reviewed source IP 10.8.221.48 against internal threat intel; no IOC match. No further action required.,Endpoint
ALT004065,Malabar Gas Pipelines,medium,2026-05-08 02:40:45,2026-05-08 05:39:35,yes,Compared hash against VirusTotal offline signature set; no detections. Handed to IR team for deeper review.,Firewall
ALT002984,Himalayan Healthcare Network,low,2026-04-01 09:22:17,2026-04-01 13:25:10,no,Cross-referenced with change management ticket CHG-97569; scheduled maintenance window. Added to suppression list after approval.,Cloud Workload
ALT004227,Narmada Steel Works,medium,2026-01-28 22:26:23,2026-01-29 02:28:15,no,Blocked source 10.54.100.88 at perimeter firewall pending further investigation. Monitoring continued for 48 hours.,Identity Provider
ALT002576,Eastern Grid Utility,low,2026-04-20 08:59:09,2026-04-20 11:13:50,no,Coordinated with network team; ACL change on HOST-3459 explains traffic shift. Ticket closed with owner sign-off.,Identity Provider
ALT003151,Indus Financial Services,high,2026-06-01 18:16:26,2026-06-01 21:47:31,no,Verified backup job schedule; traffic volume consistent with nightly replication. No further action required.,Database
ALT003027,Himalayan Healthcare Network,low,2026-02-04 16:07:23,2026-02-04 18:27:34,no,Reviewed privileged access logs; elevation was approved under ticket REQ-81817. No further action required.,IoT Device
ALT002589,Eastern Grid Utility,critical,2026-05-30 03:11:35,2026-05-30 05:24:16,no,Reviewed privileged access logs; elevation was approved under ticket REQ-15979. Closed as benign positive.,Cloud Workload
ALT003397,Jupiter Aviation Control,medium,2026-06-27 01:46:23,2026-06-27 05:38:30,no,Coordinated with network team; ACL change on HOST-6910 explains traffic shift. Root cause documented in case notes.,Server
ALT003092,Indus Financial Services,low,2026-06-15 20:41:07,2026-06-15 23:42:16,no,Isolated endpoint HOST-6317 for forensic triage; full disk scan returned clean. Added to suppression list after approval.,Network Device
ALT000970,Arcadia Defence Systems,low,2026-05-08 16:01:08,2026-05-08 21:31:15,no,Queried SIEM for related events across 24h window; no corroborating activity found. Ticket closed with owner sign-off.,Database
ALT000088,Meridian Trust Bank,low,2026-01-01 15:29:42,2026-01-01 15:33:26,no,n/a,Endpoint
ALT000553,Nilgiri Water Authority,low,2026-06-10 13:30:06,2026-06-10 16:13:23,no,Reset credentials for mfernandes as precaution; no evidence of compromise. Root cause documented in case notes.,Database
ALT002358,Cauvery Logistics Corp,high,2026-02-21 07:34:14,2026-02-21 09:42:32,no,Traced outbound connection to approved vendor endpoint; verified against allowlist. Ticket closed with owner sign-off.,Database
ALT003998,Malabar Gas Pipelines,high,2026-04-24 22:49:28,2026-04-25 01:18:37,yes,Confirmed with asset owner that HOST-2241 was undergoing patch deployment. Root cause documented in case notes.,Server
ALT004114,Narmada Steel Works,medium,2026-01-15 20:46:01,2026-01-15 23:21:20,no,Correlated with authentication logs for user tgeorge; prior successful VPN session confirmed. Monitoring continued for 48 hours.,Server
ALT002755,Godavari Chemicals,high,2026-06-07 08:12:37,2026-06-07 11:48:41,no,Matched pattern against known false-positive rule FP-60795; tuning request raised. No further action required.,Cloud Workload
ALT002618,Eastern Grid Utility,low,2026-03-17 17:09:43,2026-03-17 21:25:47,no,,Database
ALT001282,Arcadia Defence Systems,critical,2026-06-28 01:33:26,2026-06-28 07:07:21,yes,Contacted user schen via Teams; confirmed they initiated the session from Mumbai office. Closed as benign positive.,Network Device
ALT000448,Kaveri Power Holdings,medium,2026-02-25 22:52:32,2026-02-26 03:57:24,no,n/a,Endpoint
ALT000671,Nilgiri Water Authority,low,2026-01-23 08:28:54,2026-01-23 13:38:48,no,Identified misconfigured scanner generating repeat alerts; owner notified. Monitoring continued for 48 hours.,Endpoint
ALT001646,Konkan Maritime Ltd,critical,2026-01-19 23:21:07,2026-01-20 09:56:00,yes,Identified misconfigured scanner generating repeat alerts; owner notified.,Server
ALT003368,Jupiter Aviation Control,low,2026-05-16 03:03:31,2026-05-16 07:02:04,no,Escalated to L2 after confirming lateral movement indicators on HOST-7112. Root cause documented in case notes.,Database
ALT002560,Eastern Grid Utility,low,2026-01-28 02:33:04,2026-01-28 05:32:04,no,Identified misconfigured scanner generating repeat alerts; owner notified. Root cause documented in case notes.,Cloud Workload
ALT000655,Nilgiri Water Authority,low,2026-01-20 06:57:29,2026-01-20 10:18:27,no,Confirmed with asset owner that HOST-1875 was undergoing patch deployment. Closed as benign positive.,Server
ALT004343,Orissa Mining Federation,medium,2026-05-31 20:27:00,2026-05-31 23:59:38,no,Isolated endpoint HOST-1932 for forensic triage; full disk scan returned clean. No further action required.,Firewall
ALT000249,Meridian Trust Bank,medium,2026-04-14 22:32:33,2026-04-14 22:34:52,no,"checked, ok",IoT Device
ALT003496,Krishna Port Authority,low,2026-02-06 23:58:29,2026-02-07 02:58:23,no,Ran memory capture on HOST-9709; no injected process artefacts identified. No further action required.,Endpoint
ALT000301,Kaveri Power Holdings,low,2026-02-13 12:26:37,2026-02-13 15:08:00,no,n/a,Database
ALT000734,Arcadia Defence Systems,low,2026-05-24 00:58:34,2026-05-24 06:08:38,no,Queried SIEM for related events across 24h window; no corroborating activity found. Closed as benign positive.,Firewall
ALT001455,Arcadia Defence Systems,low,2026-02-20 21:49:00,2026-02-21 03:32:00,no,Reviewed privileged access logs; elevation was approved under ticket REQ-57381. No further action required.,IoT Device
ALT000517,Kaveri Power Holdings,low,2026-04-27 20:08:58,2026-04-28 00:03:13,no,n/a,Server
ALT000067,Meridian Trust Bank,medium,2026-06-03 17:51:34,2026-06-03 17:53:53,no,n/a,Endpoint
ALT002516,Eastern Grid Utility,low,2026-05-20 21:19:04,2026-05-21 01:33:55,no,Coordinated with network team; ACL change on HOST-3457 explains traffic shift. Closed as benign positive.,Identity Provider
ALT001719,Deccan Health Network,critical,2026-02-06 11:19:49,2026-02-06 15:53:32,yes,Traced outbound connection to approved vendor endpoint; verified against allowlist. Closed as benign positive.,IoT Device
ALT001640,Konkan Maritime Ltd,high,2026-04-25 18:05:14,2026-04-26 06:09:18,yes,Queried SIEM for related events across 24h window; no corroborating activity found. No further action required.,Server
ALT004646,Pennar Cement Industries,high,2026-01-20 22:08:21,2026-01-21 01:41:14,no,Coordinated with network team; ACL change on HOST-9251 explains traffic shift. Ticket closed with owner sign-off.,Firewall
ALT002394,Cauvery Logistics Corp,low,2026-01-01 13:45:40,2026-01-01 18:13:28,yes,Validated certificate chain; expired intermediate replaced by infrastructure team. Handed to IR team for deeper review.,Server
ALT002778,Godavari Chemicals,low,2026-01-01 15:53:09,2026-01-01 18:48:29,no,Ran memory capture on HOST-2790; no injected process artefacts identified. Closed as benign positive.,Database
ALT001597,Konkan Maritime Ltd,high,2026-02-10 10:26:37,2026-02-10 21:45:40,yes,Documented as benign positive; rule threshold adjusted after peer review. Handed to IR team for deeper review.,Identity Provider
ALT000414,Kaveri Power Holdings,high,2026-03-31 23:22:24,2026-04-01 01:55:02,no,n/a,IoT Device
ALT003510,Krishna Port Authority,low,2026-01-29 02:58:58,2026-01-29 07:42:59,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Handed to IR team for deeper review.,Cloud Workload
ALT002665,Eastern Grid Utility,medium,2026-04-10 19:50:21,2026-04-11 01:46:18,yes,Sandbox detonation of attachment returned no malicious behaviour. No further action required.,Firewall
ALT002125,Bharat Telecom Networks,low,2026-03-03 12:15:59,2026-03-03 16:13:22,no,Blocked source 10.14.143.136 at perimeter firewall pending further investigation. Added to suppression list after approval.,Server
ALT000490,Kaveri Power Holdings,low,2026-05-10 15:24:06,2026-05-10 17:37:43,no,n/a,Cloud Workload
ALT001977,Apex Power Grid Ltd,medium,2026-06-14 15:55:08,2026-06-14 21:16:35,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Handed to IR team for deeper review.",Firewall
ALT004373,Orissa Mining Federation,medium,2026-03-05 20:47:21,2026-03-06 00:24:13,no,Blocked source 10.10.23.37 at perimeter firewall pending further investigation.,Endpoint
ALT004216,Narmada Steel Works,medium,2026-01-03 00:34:55,2026-01-03 06:22:30,no,,Firewall
ALT002416,Cauvery Logistics Corp,low,2026-03-29 17:32:12,2026-03-29 21:50:22,yes,Confirmed geolocation anomaly caused by corporate VPN egress node change. Added to suppression list after approval.,Network Device
ALT002978,Himalayan Healthcare Network,low,2026-05-27 13:53:25,2026-05-27 18:35:40,no,Matched pattern against known false-positive rule FP-33991; tuning request raised. Root cause documented in case notes.,Firewall
ALT000242,Meridian Trust Bank,medium,2026-05-21 11:05:40,2026-05-21 11:07:54,no,"checked, ok",IoT Device
ALT000494,Kaveri Power Holdings,medium,2026-04-25 12:57:45,,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Added to suppression list after approval.,Server
ALT002924,Himalayan Healthcare Network,medium,2026-06-19 20:45:13,2026-06-20 00:24:59,no,Identified misconfigured scanner generating repeat alerts; owner notified. Added to suppression list after approval.,Network Device
ALT003573,Krishna Port Authority,high,2026-06-20 00:55:52,2026-06-20 04:33:33,no,Identified misconfigured scanner generating repeat alerts; owner notified. No further action required.,Database
ALT001466,Arcadia Defence Systems,medium,2026-06-03 11:22:16,,yes,Ran memory capture on HOST-2939; no injected process artefacts identified. Root cause documented in case notes.,Server
ALT003259,Indus Financial Services,medium,2026-02-07 15:16:01,2026-02-07 17:41:14,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Closed as benign positive.,Database
ALT001687,Deccan Health Network,low,2026-06-29 15:23:32,2026-06-29 19:05:16,no,Cross-referenced with change management ticket CHG-79871; scheduled maintenance window. Root cause documented in case notes.,IoT Device
ALT003404,Jupiter Aviation Control,low,2026-04-20 12:09:41,2026-04-20 15:57:01,no,Confirmed with asset owner that HOST-7904 was undergoing patch deployment. No further action required.,Network Device
ALT004627,Pennar Cement Industries,medium,2026-04-20 09:26:00,2026-04-20 11:32:46,no,,Endpoint
ALT004025,Malabar Gas Pipelines,medium,2026-04-21 22:43:57,2026-04-22 01:19:20,no,Correlated with authentication logs for user tgeorge; prior successful VPN session confirmed. Root cause documented in case notes.,IoT Device
ALT003648,Krishna Port Authority,low,2026-06-30 00:52:26,2026-06-30 05:54:38,no,Identified misconfigured scanner generating repeat alerts; owner notified. Ticket closed with owner sign-off.,Cloud Workload
ALT000870,Arcadia Defence Systems,high,2026-05-31 05:55:56,2026-05-31 08:29:50,yes,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. No further action required.,Database
ALT002390,Cauvery Logistics Corp,low,2026-02-27 17:40:55,2026-02-27 22:42:06,no,Documented as benign positive; rule threshold adjusted after peer review. Added to suppression list after approval.,Cloud Workload
ALT003780,Lakshmi Insurance Group,medium,2026-04-02 20:49:52,2026-04-03 00:33:50,no,Reset credentials for jsmith as precaution; no evidence of compromise. Handed to IR team for deeper review.,Server
ALT003990,Malabar Gas Pipelines,medium,2026-03-24 23:38:44,2026-03-25 02:01:21,no,Coordinated with network team; ACL change on HOST-1160 explains traffic shift. Root cause documented in case notes.,Endpoint
ALT001312,Arcadia Defence Systems,medium,2026-06-02 01:26:36,2026-06-02 03:43:50,yes,Compared hash against VirusTotal offline signature set; no detections. Handed to IR team for deeper review.,Identity Provider
ALT000163,Meridian Trust Bank,high,2026-04-12 15:53:01,2026-04-12 15:57:15,no,"checked, ok",Cloud Workload
ALT002493,Eastern Grid Utility,low,2026-05-18 01:05:19,2026-05-18 03:57:05,no,Queried SIEM for related events across 24h window; no corroborating activity found. Monitoring continued for 48 hours.,Firewall
ALT001032,Arcadia Defence Systems,medium,2026-03-29 21:15:00,2026-03-30 00:18:06,no,Correlated with authentication logs for user dnair; prior successful VPN session confirmed. Root cause documented in case notes.,Cloud Workload
ALT002043,Apex Power Grid Ltd,low,2026-05-01 00:20:01,2026-05-01 02:45:23,no,,Identity Provider
ALT000705,Nilgiri Water Authority,low,2026-01-13 20:23:49,2026-01-14 00:31:17,no,Reset credentials for apatel as precaution; no evidence of compromise. Closed as benign positive.,Identity Provider
ALT002109,Bharat Telecom Networks,low,2026-01-07 14:33:08,2026-01-07 18:34:23,no,Reviewed source IP 10.55.247.80 against internal threat intel; no IOC match. Root cause documented in case notes.,IoT Device
ALT001691,Deccan Health Network,low,2026-06-05 04:40:20,2026-06-05 08:38:01,no,"checked, ok",Server
ALT001392,Arcadia Defence Systems,medium,2026-01-09 19:56:17,2026-01-10 00:31:17,no,Reset credentials for apatel as precaution; no evidence of compromise. Handed to IR team for deeper review.,Firewall
ALT003566,Krishna Port Authority,low,2026-01-02 16:12:20,2026-01-02 21:48:36,no,Validated certificate chain; expired intermediate replaced by infrastructure team. Handed to IR team for deeper review.,Identity Provider
ALT001958,Apex Power Grid Ltd,high,2026-02-03 18:22:52,2026-02-03 22:33:29,no,Confirmed with asset owner that HOST-1591 was undergoing patch deployment. Added to suppression list after approval.,Cloud Workload
ALT002429,Cauvery Logistics Corp,medium,2026-04-12 19:04:49,2026-04-12 21:49:45,no,Sandbox detonation of attachment returned no malicious behaviour.,Server
ALT003382,Jupiter Aviation Control,critical,2026-03-30 23:38:29,2026-03-31 03:38:34,no,Contacted user mfernandes via Teams; confirmed they initiated the session from Mumbai office. Root cause documented in case notes.,Cloud Workload
ALT003456,Jupiter Aviation Control,medium,2026-03-16 10:43:35,2026-03-16 13:40:31,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Added to suppression list after approval.,Cloud Workload
ALT002815,Godavari Chemicals,low,2026-02-02 17:49:03,2026-02-02 21:00:50,no,Matched pattern against known false-positive rule FP-70633; tuning request raised. Ticket closed with owner sign-off.,Database
ALT000441,Kaveri Power Holdings,low,2026-01-12 14:00:21,2026-01-12 16:13:37,no,reviewed,Identity Provider
ALT003607,Krishna Port Authority,high,2026-04-30 23:22:02,2026-05-01 02:39:43,no,Isolated endpoint HOST-9511 for forensic triage; full disk scan returned clean. No further action required.,Database
ALT000052,Meridian Trust Bank,critical,2026-05-25 05:42:35,2026-05-25 05:44:12,no,n/a,IoT Device
ALT001337,Arcadia Defence Systems,low,2026-02-22 20:58:20,,no,Contacted user mfernandes via Teams; confirmed they initiated the session from Mumbai office. Closed as benign positive.,IoT Device
ALT002076,Bharat Telecom Networks,low,2026-04-18 01:22:25,2026-04-18 06:20:53,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile.",Identity Provider
ALT001098,Arcadia Defence Systems,critical,2026-01-28 02:40:54,2026-01-28 08:04:52,yes,Coordinated with network team; ACL change on HOST-3129 explains traffic shift. Ticket closed with owner sign-off.,Firewall
ALT002180,Bharat Telecom Networks,medium,2026-01-13 19:28:29,2026-01-13 22:41:58,no,Matched pattern against known false-positive rule FP-10370; tuning request raised. Closed as benign positive.,Network Device
ALT000213,Meridian Trust Bank,low,2026-01-22 09:16:04,2026-01-22 09:17:02,no,n/a,IoT Device
ALT004213,Narmada Steel Works,low,2026-05-20 18:23:18,2026-05-20 23:34:08,no,Confirmed with asset owner that HOST-3562 was undergoing patch deployment. Monitoring continued for 48 hours.,Endpoint
ALT001966,Apex Power Grid Ltd,medium,2026-04-26 09:17:29,2026-04-26 13:45:41,no,Blocked source 10.51.143.220 at perimeter firewall pending further investigation. Handed to IR team for deeper review.,Endpoint
ALT004392,Orissa Mining Federation,high,2026-04-10 12:13:08,2026-04-10 16:22:57,no,Identified misconfigured scanner generating repeat alerts; owner notified. Root cause documented in case notes.,Server
ALT002630,Eastern Grid Utility,low,2026-02-23 05:30:07,2026-02-23 11:20:46,no,Cross-referenced with change management ticket CHG-61986; scheduled maintenance window. No further action required.,Endpoint
ALT000728,Arcadia Defence Systems,medium,2026-04-29 09:49:35,2026-04-29 15:24:57,yes,Reviewed source IP 10.14.109.33 against internal threat intel; no IOC match. Closed as benign positive.,Identity Provider
ALT003863,Lakshmi Insurance Group,low,2026-04-15 21:09:22,2026-04-16 02:45:35,no,Reset credentials for schen as precaution; no evidence of compromise. Added to suppression list after approval.,Cloud Workload
ALT000402,Kaveri Power Holdings,high,2026-01-15 19:44:37,2026-01-16 01:32:20,no,Escalated to L2 after confirming lateral movement indicators on HOST-2707. Root cause documented in case notes.,Endpoint
ALT001540,Konkan Maritime Ltd,low,2026-05-19 05:40:32,2026-05-19 14:37:56,yes,Sandbox detonation of attachment returned no malicious behaviour. Handed to IR team for deeper review.,Server
ALT001557,Konkan Maritime Ltd,high,2026-06-07 18:08:40,2026-06-08 02:17:24,yes,Documented as benign positive; rule threshold adjusted after peer review. No further action required.,Identity Provider
ALT004633,Pennar Cement Industries,low,2026-02-05 16:58:02,2026-02-05 22:51:55,no,Reviewed EDR telemetry timeline; parent process traced to legitimate installer. No further action required.,Endpoint
ALT001050,Arcadia Defence Systems,low,2026-02-11 22:56:43,2026-02-12 03:20:12,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Monitoring continued for 48 hours.",Identity Provider
ALT002238,Bharat Telecom Networks,low,2026-05-28 01:51:20,2026-05-28 07:25:30,no,Reviewed source IP 10.48.165.79 against internal threat intel; no IOC match. Handed to IR team for deeper review.,Endpoint
ALT000638,Nilgiri Water Authority,medium,2026-06-15 05:59:13,2026-06-15 10:35:15,no,Traced outbound connection to approved vendor endpoint; verified against allowlist. Ticket closed with owner sign-off.,Database
ALT000556,Nilgiri Water Authority,low,2026-05-10 02:06:01,2026-05-10 05:04:20,no,Queried SIEM for related events across 24h window; no corroborating activity found. Added to suppression list after approval.,Identity Provider
ALT003282,Jupiter Aviation Control,low,2026-01-28 11:14:19,2026-01-28 15:42:49,no,Sandbox detonation of attachment returned no malicious behaviour.,Database
ALT001844,Deccan Health Network,medium,2026-01-07 23:31:22,2026-01-08 02:43:59,no,Confirmed with asset owner that HOST-3238 was undergoing patch deployment. No further action required.,Identity Provider
ALT001044,Arcadia Defence Systems,high,2026-03-08 10:57:04,2026-03-08 14:07:02,no,Compared hash against VirusTotal offline signature set; no detections. Root cause documented in case notes.,Server
ALT004221,Narmada Steel Works,low,2026-05-07 01:33:08,2026-05-07 04:51:53,no,Compared hash against VirusTotal offline signature set; no detections.,Endpoint
ALT000688,Nilgiri Water Authority,low,2026-03-25 18:56:50,2026-03-25 23:28:57,no,Confirmed with asset owner that HOST-6970 was undergoing patch deployment. Root cause documented in case notes.,Endpoint
ALT003735,Lakshmi Insurance Group,medium,2026-04-09 01:09:32,2026-04-09 04:17:37,yes,Documented as benign positive; rule threshold adjusted after peer review. No further action required.,Cloud Workload
ALT002789,Godavari Chemicals,low,2026-05-13 17:16:05,2026-05-13 22:46:54,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat.,Network Device
ALT004043,Malabar Gas Pipelines,medium,2026-06-28 13:45:22,2026-06-28 16:18:22,no,Correlated with authentication logs for user mfernandes; prior successful VPN session confirmed. Monitoring continued for 48 hours.,Firewall
ALT000466,Kaveri Power Holdings,medium,2026-04-24 19:38:09,2026-04-24 22:10:35,no,Reviewed source IP 10.5.88.45 against internal threat intel; no IOC match.,Database
ALT001819,Deccan Health Network,medium,2026-03-25 13:56:20,2026-03-25 18:45:41,no,Reviewed EDR telemetry timeline; parent process traced to legitimate installer. Ticket closed with owner sign-off.,Database
ALT001750,Deccan Health Network,low,2026-06-22 17:34:15,2026-06-22 22:58:33,no,Ran memory capture on HOST-2024; no injected process artefacts identified. Monitoring continued for 48 hours.,Identity Provider
ALT000129,Meridian Trust Bank,high,2026-02-01 23:52:55,2026-02-01 23:55:25,no,"checked, ok",Server
ALT000396,Kaveri Power Holdings,medium,2026-04-02 09:54:51,2026-04-02 12:56:57,no,n/a,Cloud Workload
ALT002384,Cauvery Logistics Corp,low,2026-03-26 14:04:42,2026-03-26 19:35:39,no,Coordinated with network team; ACL change on HOST-3853 explains traffic shift. Closed as benign positive.,IoT Device
ALT000352,Kaveri Power Holdings,low,2026-06-13 09:11:03,2026-06-13 12:57:22,no,n/a,Database
ALT001402,Arcadia Defence Systems,critical,2026-02-06 12:32:52,2026-02-06 15:22:18,yes,Blocked source 10.46.179.202 at perimeter firewall pending further investigation. No further action required.,IoT Device
ALT002861,Godavari Chemicals,low,2026-02-03 07:32:00,2026-02-03 13:21:59,no,Traced outbound connection to approved vendor endpoint; verified against allowlist. Handed to IR team for deeper review.,IoT Device
ALT002334,Cauvery Logistics Corp,medium,2026-06-28 13:19:24,2026-06-28 18:28:52,no,Correlated with authentication logs for user schen; prior successful VPN session confirmed. No further action required.,Firewall
ALT000713,Arcadia Defence Systems,low,2026-03-14 18:35:18,2026-03-14 21:29:59,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Added to suppression list after approval.,Server
ALT003319,Jupiter Aviation Control,high,2026-01-30 16:00:09,2026-01-30 19:11:42,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Added to suppression list after approval.",Server
ALT001017,Arcadia Defence Systems,critical,2026-03-19 23:15:28,2026-03-20 04:35:28,yes,Compared hash against VirusTotal offline signature set; no detections. Closed as benign positive.,Server
ALT002539,Eastern Grid Utility,low,2026-05-03 05:53:59,2026-05-03 09:22:36,no,Coordinated with network team; ACL change on HOST-2909 explains traffic shift. Added to suppression list after approval.,Database
ALT003376,Jupiter Aviation Control,low,2026-04-12 09:06:37,2026-04-12 14:27:00,no,Correlated with authentication logs for user jsmith; prior successful VPN session confirmed. Closed as benign positive.,Cloud Workload
ALT002345,Cauvery Logistics Corp,medium,2026-04-23 00:33:06,2026-04-23 04:30:25,no,Reset credentials for apatel as precaution; no evidence of compromise. Root cause documented in case notes.,Endpoint
ALT001126,Arcadia Defence Systems,medium,2026-05-30 17:07:34,2026-05-30 22:15:24,yes,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Ticket closed with owner sign-off.",Server
ALT003101,Indus Financial Services,low,2026-03-01 05:06:27,2026-03-01 10:51:02,no,Reviewed privileged access logs; elevation was approved under ticket REQ-73535. Added to suppression list after approval.,Firewall
ALT001311,Arcadia Defence Systems,low,2026-06-27 08:05:24,2026-06-27 10:24:21,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Monitoring continued for 48 hours.,Server
ALT004599,Pennar Cement Industries,medium,2026-06-04 09:16:23,2026-06-04 14:08:24,yes,Reviewed privileged access logs; elevation was approved under ticket REQ-59104. Ticket closed with owner sign-off.,Cloud Workload
ALT004179,Narmada Steel Works,low,2026-04-09 22:07:31,2026-04-10 00:50:53,no,Reviewed privileged access logs; elevation was approved under ticket REQ-14705. No further action required.,Identity Provider
ALT002287,Cauvery Logistics Corp,low,2026-02-28 21:20:23,2026-03-01 01:22:54,no,Matched pattern against known false-positive rule FP-72089; tuning request raised. Root cause documented in case notes.,Network Device
ALT003855,Lakshmi Insurance Group,medium,2026-05-28 00:28:17,2026-05-28 02:58:55,no,Verified backup job schedule; traffic volume consistent with nightly replication. Handed to IR team for deeper review.,Server
ALT002189,Bharat Telecom Networks,low,2026-03-26 15:30:25,2026-03-26 21:12:40,no,Validated certificate chain; expired intermediate replaced by infrastructure team. Root cause documented in case notes.,Identity Provider
ALT000216,Meridian Trust Bank,critical,2026-05-29 14:47:27,2026-05-29 14:50:41,no,n/a,Endpoint
ALT003365,Jupiter Aviation Control,medium,2026-02-11 15:20:50,2026-02-11 17:35:22,yes,Isolated endpoint HOST-7654 for forensic triage; full disk scan returned clean. Added to suppression list after approval.,Cloud Workload
ALT003676,Krishna Port Authority,low,2026-03-23 17:30:38,2026-03-23 23:08:32,no,Documented as benign positive; rule threshold adjusted after peer review. Closed as benign positive.,Cloud Workload
ALT004444,Orissa Mining Federation,high,2026-05-22 10:42:06,2026-05-22 13:16:26,yes,Coordinated with network team; ACL change on HOST-8996 explains traffic shift.,Firewall
ALT001657,Konkan Maritime Ltd,high,2026-03-29 21:06:48,2026-03-30 06:27:16,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Ticket closed with owner sign-off.,Server
ALT002597,Eastern Grid Utility,low,2026-06-20 19:42:26,2026-06-20 21:51:40,yes,Traced outbound connection to approved vendor endpoint; verified against allowlist.,Cloud Workload
ALT002857,Godavari Chemicals,low,2026-05-17 16:08:21,2026-05-17 19:14:48,no,Isolated endpoint HOST-2676 for forensic triage; full disk scan returned clean. Added to suppression list after approval.,Cloud Workload
ALT001964,Apex Power Grid Ltd,low,2026-04-10 19:21:59,2026-04-10 21:56:16,no,Matched pattern against known false-positive rule FP-73577; tuning request raised. Monitoring continued for 48 hours.,Cloud Workload
ALT003632,Krishna Port Authority,medium,2026-06-12 20:11:30,2026-06-12 22:36:20,no,Correlated with authentication logs for user schen; prior successful VPN session confirmed. Handed to IR team for deeper review.,IoT Device
ALT002929,Himalayan Healthcare Network,low,2026-04-24 18:21:28,2026-04-24 23:04:32,yes,Correlated with authentication logs for user nrao; prior successful VPN session confirmed. Ticket closed with owner sign-off.,Cloud Workload
ALT003744,Lakshmi Insurance Group,low,2026-06-22 12:57:57,2026-06-22 18:42:58,no,Verified backup job schedule; traffic volume consistent with nightly replication. No further action required.,Identity Provider
ALT004519,Pennar Cement Industries,medium,2026-02-25 01:37:38,2026-02-25 05:30:19,no,Verified backup job schedule; traffic volume consistent with nightly replication. No further action required.,IoT Device
ALT000043,Meridian Trust Bank,low,2026-04-02 00:18:54,2026-04-02 00:22:55,no,"checked, ok",Endpoint
ALT002546,Eastern Grid Utility,medium,2026-04-16 12:50:18,2026-04-16 17:12:37,no,Validated certificate chain; expired intermediate replaced by infrastructure team. Closed as benign positive.,Network Device
ALT003350,Jupiter Aviation Control,low,2026-05-01 05:31:56,2026-05-01 11:27:04,no,Documented as benign positive; rule threshold adjusted after peer review. Added to suppression list after approval.,Identity Provider
ALT002194,Bharat Telecom Networks,medium,2026-04-22 15:25:49,2026-04-22 18:03:46,no,Verified backup job schedule; traffic volume consistent with nightly replication. Root cause documented in case notes.,Database
ALT001335,Arcadia Defence Systems,low,2026-05-03 08:30:15,2026-05-03 13:48:56,yes,Confirmed geolocation anomaly caused by corporate VPN egress node change. No further action required.,Identity Provider
ALT003638,Krishna Port Authority,medium,2026-01-26 16:40:55,2026-01-26 20:20:52,no,Isolated endpoint HOST-8819 for forensic triage; full disk scan returned clean. Monitoring continued for 48 hours.,Database
ALT000546,Nilgiri Water Authority,low,2026-04-18 05:39:02,2026-04-18 10:18:53,no,Blocked source 10.52.203.109 at perimeter firewall pending further investigation. Handed to IR team for deeper review.,Network Device
ALT002415,Cauvery Logistics Corp,medium,2026-05-24 06:13:56,2026-05-24 10:17:17,no,Sandbox detonation of attachment returned no malicious behaviour. Closed as benign positive.,Network Device
